"AUD","BEF","CHF","DEM","DKK","ESP","FRF","GBP","ITL","JPY","NGL","SEK","date"
0.7915,30.895,1.2287,1.5045,5.8085,125.66,5.108,1.5125,1569,108.72,1.6813,6.7277,1996-04-12
0.791,31.045,1.2338,1.5112,5.8314,126.07,5.1289,1.5087,1573,108.53,1.6863,6.7571,1996-04-15
0.7865,31.015,1.2283,1.5087,5.8235,125.75,5.1214,1.5095,1576,108.13,1.6867,6.7464,1996-04-16
0.7873,30.945,1.2274,1.5063,5.8144,125.64,5.1142,1.5101,1576.5,108.18,1.6839,6.748,1996-04-17
0.7828,30.875,1.2195,1.5033,5.8022,125.1,5.1011,1.518,1570,106.74,1.6794,6.6995,1996-04-18
0.7858,31.085,1.228,1.5135,5.8323,125.87,5.125,1.5135,1570,107.36,1.6904,6.6782,1996-04-19
0.7875,31.175,1.2296,1.5177,5.8534,125.92,5.1373,1.5122,1553,106.74,1.6967,6.715,1996-04-22
0.7903,31.285,1.2341,1.5225,5.8735,126.5,5.1408,1.5158,1554,106.76,1.7022,6.7395,1996-04-23
0.7845,31.245,1.2305,1.5205,5.8637,126.32,5.1359,1.5148,1550,106.53,1.7016,6.738,1996-04-24
0.789,31.505,1.2379,1.5338,5.9124,126.82,5.1732,1.5079,1563,106.76,1.7157,6.8169,1996-04-25
0.7901,31.415,1.2353,1.5285,5.893,126.78,5.1554,1.512,1561,105.45,1.7108,6.7592,1996-04-26
0.7878,31.405,1.2393,1.5281,5.8925,126.88,5.158,1.506,1563,104.94,1.7099,6.7766,1996-04-29
0.7875,31.485,1.2445,1.5323,5.904,127.28,5.1715,1.5064,1560.5,105.13,1.714,6.8047,1996-04-30
0.7902,31.575,1.2505,1.5347,5.9215,127.65,5.187,1.4929,1564.5,105.35,1.7182,6.8418,1996-05-01
0.7962,31.445,1.246,1.5296,5.8975,127.59,5.1649,1.5027,1564.5,104.39,1.7093,6.8567,1996-05-02
0.7954,31.345,1.242,1.525,5.8835,127.25,5.153,1.507,1560.5,105.15,1.7029,6.8282,1996-05-03
0.7968,31.375,1.2447,1.5266,5.8895,127.37,5.156,1.507,1557.5,104.85,1.7042,6.8428,1996-05-06
0.8008,31.365,1.2449,1.5258,5.8865,126.81,5.1553,1.5107,1558.5,105.24,1.707,6.8417,1996-05-07
0.8022,31.175,1.2338,1.5155,5.8536,126.35,5.1273,1.525,1559.5,105.1,1.6935,6.8008,1996-05-08
0.799,31.255,1.2394,1.5195,5.8672,127.2,5.1486,1.5238,1557.5,104.6,1.6996,6.802,1996-05-09
0.8015,31.445,1.2488,1.5295,5.9052,127.68,5.1767,1.5202,1560.5,105.56,1.7088,6.7986,1996-05-10
0.802,31.505,1.2493,1.5345,5.9257,127.86,5.173,1.5142,1556,105,1.7143,6.7833,1996-05-13
0.8025,31.525,1.2507,1.5331,5.9096,127.49,5.193,1.515,1554.5,105.85,1.7125,6.7227,1996-05-14
0.8003,31.515,1.2533,1.5323,5.9126,127.61,5.188,1.5145,1551,106.88,1.7119,6.734,1996-05-15
0.7987,31.485,1.255,1.5315,5.8956,127.34,5.186,1.5144,1550,106.55,1.7079,6.7106,1996-05-16
0.8008,31.525,1.2615,1.5335,5.9148,128.05,5.1925,1.513,1549,106.8,1.7137,6.7447,1996-05-17
0.7945,31.545,1.2623,1.5353,5.9264,127.95,5.1975,1.5135,1553,107.1,1.715,6.7466,1996-05-20
0.7943,31.675,1.2687,1.5415,5.9517,128.33,5.2175,1.5138,1555,107.18,1.7234,6.782,1996-05-21
0.7947,31.715,1.2685,1.5437,5.9576,128.27,5.2245,1.5087,1558,107.17,1.7256,6.8379,1996-05-22
0.794,31.695,1.265,1.5426,5.954,128.28,5.22,1.5128,1558.5,106.9,1.7242,6.8425,1996-05-23
0.7908,31.725,1.2665,1.5432,5.9587,128.28,5.22,1.512,1556,107.9,1.7256,6.8377,1996-05-24
0.7921,31.675,1.2652,1.542,5.9528,128.17,5.215,1.5138,1555,107.85,1.7237,6.8213,1996-05-27
0.7943,31.785,1.2724,1.5465,5.9725,128.72,5.2315,1.5144,1551.5,108.85,1.7299,6.8173,1996-05-28
0.798,31.545,1.2598,1.534,5.9242,128.4,5.1962,1.5317,1550.5,108.13,1.7157,6.7768,1996-05-29
0.7968,31.545,1.26,1.5357,5.9306,129.43,5.191,1.5343,1553,107.76,1.7183,6.7707,1996-05-30
0.7987,31.295,1.2486,1.5225,5.8794,128.2,5.155,1.551,1539.5,108.07,1.7041,6.7157,1996-05-31
0.8014,31.395,1.2531,1.5271,5.8954,128.25,5.1685,1.5552,1540.5,108.45,1.7096,6.7153,1996-06-03
0.7969,31.475,1.2586,1.532,5.9151,129.1,5.1857,1.548,1544.5,108.82,1.715,6.7017,1996-06-04
0.7919,31.485,1.2575,1.5313,5.9118,129.49,5.1883,1.5486,1546,109.07,1.7122,6.729,1996-06-05
0.7862,31.445,1.2574,1.5285,5.9013,129.4,5.1785,1.5429,1546,109.15,1.7111,6.7312,1996-06-06
0.7922,31.605,1.2701,1.5372,5.9327,129.62,5.2059,1.536,1551.5,109.3,1.7196,6.758,1996-06-07
0.7941,31.575,1.2669,1.5348,5.9238,129.32,5.1984,1.5349,1549,109.06,1.7169,6.7478,1996-06-10
0.7921,31.575,1.2647,1.5352,5.9243,129.45,5.2023,1.5359,1549.5,109.53,1.7188,6.719,1996-06-11
0.7915,31.525,1.2627,1.5325,5.8882,129.24,5.197,1.5367,1546.5,108.94,1.7155,6.6881,1996-06-12
0.7915,31.425,1.2537,1.5268,5.8889,128.99,5.1782,1.5353,1544.5,108.68,1.709,6.6831,1996-06-13
0.7928,31.415,1.2562,1.528,5.8915,129.02,5.1749,1.536,1548,109.23,1.7107,6.7085,1996-06-14
0.7917,31.295,1.2522,1.5203,5.8578,128.54,5.1604,1.544,1540.5,109.04,1.702,6.6732,1996-06-17
0.7889,31.115,1.2463,1.5124,5.8286,127.84,5.1351,1.5443,1531.5,107.79,1.6937,6.6298,1996-06-18
0.788,31.305,1.2536,1.5208,5.8571,128.46,5.1595,1.5435,1530.5,108.01,1.7053,6.6269,1996-06-19
0.7886,31.355,1.256,1.5239,5.8664,128.39,5.166,1.5396,1535,108.18,1.7083,6.6139,1996-06-20
0.7894,31.565,1.2675,1.5345,5.906,129.03,5.205,1.5355,1543,109.15,1.7182,6.6593,1996-06-21
0.7903,31.475,1.261,1.5292,5.8885,128.64,5.1845,1.5412,1537.5,108.92,1.7137,6.6427,1996-06-24
0.7905,31.455,1.2603,1.5267,5.8916,128.6,5.179,1.5405,1536.5,108.91,1.7131,6.6217,1996-06-25
0.7903,31.405,1.2575,1.5271,5.8815,128.3,5.1605,1.5403,1534.5,109.57,1.7114,6.6033,1996-06-26
0.7889,31.245,1.2467,1.518,5.851,127.67,5.135,1.5491,1532,109.1,1.7018,6.6172,1996-06-27
0.788,31.375,1.2545,1.524,5.8706,128.29,5.155,1.5527,1534.5,109.72,1.7097,6.6418,1996-06-28
0.7877,31.355,1.2505,1.5239,5.869,128.15,5.1512,1.5584,1533.5,109.68,1.7087,6.6462,1996-07-01
0.7825,31.415,1.2507,1.5265,5.8791,128.65,5.1613,1.5587,1535,110.33,1.7127,6.7123,1996-07-02
0.7832,31.295,1.2522,1.5217,5.859,127.88,5.14,1.564,1524.5,110.3,1.7051,6.6493,1996-07-03
0.7843,31.355,1.2545,1.5236,5.8629,127.7,5.1487,1.5583,1526.5,110.4,1.7078,6.6403,1996-07-04
0.7955,31.425,1.2621,1.528,5.883,127.94,5.1635,1.5575,1532.5,110.8,1.714,6.6757,1996-07-05
0.7934,31.415,1.2622,1.5259,5.8749,128.44,5.164,1.5538,1533.5,110.82,1.7106,6.6725,1996-07-08
0.7943,31.445,1.2641,1.5263,5.8832,128.36,5.1655,1.5495,1533,110.43,1.7127,6.6874,1996-07-09
0.798,31.445,1.2636,1.5264,5.878,128.3,5.1645,1.5524,1537,110.4,1.7124,6.6772,1996-07-10
0.7962,31.335,1.2571,1.5213,5.8595,127.79,5.1473,1.5551,1530.5,110.28,1.7078,6.6687,1996-07-11
0.7968,31.385,1.26,1.5235,5.86,128.1,5.1565,1.5512,1534.5,110.9,1.71,6.7045,1996-07-12
0.795,31.225,1.25,1.5157,5.8466,127.42,5.136,1.5519,1536.5,110.26,1.7023,6.7247,1996-07-15
0.7898,30.595,1.2191,1.4865,5.7324,125.31,5.0325,1.5576,1518.5,109.35,1.6684,6.6258,1996-07-16
0.7866,30.605,1.2117,1.4852,5.7277,125.77,5.0312,1.5459,1521,108.65,1.6674,6.6292,1996-07-17
0.791,30.735,1.2196,1.4916,5.7536,126.1,5.0532,1.5456,1518,108.38,1.6737,6.6431,1996-07-18
0.791,30.635,1.215,1.4876,5.7368,125.48,5.0414,1.545,1512.5,107.82,1.6679,6.6074,1996-07-19
0.7894,30.595,1.2069,1.4852,5.7272,125.6,5.024,1.5513,1509,107.45,1.6663,6.5968,1996-07-22
0.7908,30.695,1.2131,1.4902,5.7468,126.08,5.0425,1.5527,1512.5,107.82,1.6714,6.5717,1996-07-23
0.7908,30.715,1.2149,1.4906,5.748,126.12,5.0475,1.5535,1519,108.43,1.6733,6.5653,1996-07-24
0.7872,30.445,1.2062,1.4864,5.7008,125.44,5.0055,1.5579,1517,108.24,1.6584,6.5405,1996-07-25
0.7865,30.535,1.2093,1.4832,5.7195,126.22,5.0295,1.5551,1531,108.34,1.6635,6.5833,1996-07-26
0.7873,30.515,1.2064,1.4813,5.7183,126.07,5.0225,1.5576,1527,108.18,1.6627,6.5732,1996-07-29
0.7803,30.455,1.2027,1.477,5.708,125.97,5.013,1.557,1526,107.96,1.6594,6.6053,1996-07-30
0.7727,30.355,1.1977,1.4719,5.6915,125.7,4.998,1.5566,1519,106.82,1.6527,6.5977,1996-07-31
0.7739,30.415,1.2014,1.4755,5.703,125.75,5.012,1.5522,1518.5,107.1,1.6549,6.5767,1996-08-01
0.7736,30.405,1.201,1.477,5.7018,125.7,5.0125,1.5428,1516,106.81,1.6548,6.5818,1996-08-02
0.7731,30.515,1.2016,1.4811,5.7235,125.8,5.0305,1.5457,1514,106.56,1.661,6.592,1996-08-05
0.7757,30.575,1.2075,1.4837,5.7355,125.95,5.056,1.5391,1520,106.82,1.6641,6.6178,1996-08-06
0.7777,30.615,1.2105,1.4859,5.741,126.18,5.0635,1.5429,1519,108.01,1.6668,6.6377,1996-08-07
0.7803,30.595,1.2104,1.4843,5.7428,126.27,5.0625,1.5495,1519,108.26,1.6655,6.645,1996-08-08
0.7795,30.455,1.2025,1.4765,5.7165,125.85,5.0545,1.551,1518,108.23,1.658,6.6484,1996-08-09
0.778,30.465,1.2032,1.478,5.719,125.9,5.0625,1.5509,1517,107.68,1.6585,6.6632,1996-08-12
0.7792,30.445,1.1996,1.4768,5.7181,125.72,5.0575,1.5491,1515,107.66,1.6574,6.6402,1996-08-13
0.7813,30.705,1.209,1.4892,5.7615,126.37,5.0905,1.5494,1520,108.12,1.672,6.6537,1996-08-14
0.7835,30.595,1.2045,1.4848,5.744,125.77,5.076,1.5513,1513.5,107.85,1.6664,6.6342,1996-08-15
0.783,30.735,1.2079,1.494,5.7735,125.94,5.0995,1.5481,1518,107.73,1.6759,6.6296,1996-08-16
0.7917,30.655,1.2072,1.4878,5.7514,125.8,5.0852,1.5447,1517,107.82,1.6686,6.6272,1996-08-19
0.7855,30.665,1.2063,1.4885,5.7467,125.59,5.0831,1.5488,1518.5,108.32,1.67,6.6027,1996-08-20
0.7914,30.545,1.1999,1.4827,5.7308,125.24,5.0702,1.5504,1514,108.47,1.6625,6.6019,1996-08-21
0.7917,30.735,1.2079,1.4923,5.7662,125.7,5.085,1.5508,1517,108.29,1.6723,6.6133,1996-08-22
0.7915,30.425,1.1931,1.479,5.7076,124.74,5.0515,1.5566,1508,108.13,1.6574,6.5652,1996-08-23
0.7912,30.465,1.1932,1.4792,5.7119,125.05,5.0524,1.5577,1509,107.71,1.6579,6.595,1996-08-26
0.7878,30.445,1.194,1.4792,5.7151,124.93,5.0612,1.554,1511,107.71,1.6563,6.6033,1996-08-27
0.7917,30.415,1.1925,1.4768,5.703,124.82,5.0585,1.5593,1511,108.45,1.6559,6.6207,1996-08-28
0.7919,30.425,1.1943,1.477,5.7122,125,5.0623,1.5579,1509,108.38,1.6552,6.6109,1996-08-29
0.7896,30.515,1.2017,1.481,5.7224,125.3,5.0661,1.5647,1514,108.9,1.6609,6.6283,1996-08-30
0.7897,30.615,1.2092,1.4862,5.7417,125.51,5.0845,1.5604,1514.5,109.15,1.6678,6.6393,1996-09-02
0.7922,30.575,1.2095,1.4855,5.7371,125.18,5.0837,1.5665,1515,109.26,1.6635,6.6467,1996-09-03
0.7917,30.495,1.2055,1.4803,5.7117,124.82,5.0755,1.5671,1508.5,108.82,1.6592,6.6449,1996-09-04
0.7947,30.615,1.2084,1.4866,5.7357,125.46,5.0877,1.566,1511.5,109.24,1.6658,6.649,1996-09-05
0.7967,30.735,1.2191,1.4937,5.7628,125.96,5.1007,1.5595,1511.5,109.22,1.6732,6.6545,1996-09-06
0.799,30.885,1.2219,1.4992,5.7805,126.52,5.1113,1.5573,1511,109.25,1.6805,6.6803,1996-09-09
0.7998,31.115,1.2345,1.5103,5.8208,127.4,5.1519,1.5566,1518,109.73,1.6927,6.7283,1996-09-10
0.7984,31.125,1.2354,1.5109,5.8231,127.43,5.1582,1.5546,1529.5,110.26,1.6935,6.7034,1996-09-11
0.7973,31.155,1.2378,1.5125,5.8301,127.65,5.166,1.5558,1530.5,110.18,1.6958,6.6807,1996-09-12
0.7931,31.145,1.2444,1.5145,5.8285,127.52,5.1587,1.5541,1528.5,110.44,1.6958,6.6643,1996-09-13
0.7888,31.095,1.2408,1.5108,5.8141,127.35,5.1376,1.5577,1525.5,110.18,1.6924,6.637,1996-09-16
0.7907,31.165,1.2441,1.5145,5.8215,127.37,5.1438,1.5551,1525.5,110.28,1.6965,6.6268,1996-09-17
0.7885,31.075,1.2416,1.5094,5.8089,127.05,5.141,1.5606,1522.5,109.17,1.692,6.6222,1996-09-18
0.7905,31.155,1.2429,1.5134,5.8245,127.35,5.1513,1.5534,1525.5,109.43,1.6964,6.6248,1996-09-19
0.7917,31.195,1.239,1.5161,5.828,127.24,5.1325,1.5556,1520.5,110.01,1.6976,6.608,1996-09-20
0.7922,31.135,1.2359,1.5125,5.806,126.98,5.125,1.5563,1524.5,109.96,1.6951,6.5995,1996-09-23
0.7869,30.915,1.2255,1.5024,5.7675,126.25,5.0865,1.5651,1515.5,109.21,1.6841,6.534,1996-09-24
0.7908,31.215,1.2406,1.5157,5.826,127.45,5.127,1.5612,1513,110.38,1.6998,6.6143,1996-09-25
0.7923,31.365,1.2538,1.5239,5.8514,128.01,5.151,1.5612,1516.5,110.68,1.7076,6.6589,1996-09-26
0.7914,31.375,1.2553,1.5239,5.853,128.15,5.152,1.5633,1518.5,110.85,1.7096,6.6233,1996-09-27
0.7914,31.385,1.2548,1.524,5.8523,128.11,5.16,1.5653,1522,111.39,1.7101,6.6348,1996-09-30
0.7918,31.425,1.2556,1.5265,5.8583,128.55,5.1735,1.5643,1523,111.43,1.712,6.6283,1996-10-01
0.7947,31.545,1.2578,1.5328,5.8768,128.63,5.1855,1.5655,1520,111.88,1.7189,6.6275,1996-10-02
0.7908,31.505,1.2545,1.5308,5.8642,128.51,5.1795,1.5654,1517,111.43,1.7164,6.6097,1996-10-03
0.7887,31.545,1.256,1.53,5.8715,128.93,5.185,1.5652,1521,111.85,1.7188,6.6172,1996-10-04
0.7878,31.515,1.2551,1.5313,5.865,128.65,5.171,1.5633,1515.5,111.13,1.7177,6.6178,1996-10-07
0.7909,31.505,1.2548,1.5302,5.8621,128.7,5.1675,1.5625,1518.5,111.69,1.7168,6.578,1996-10-08
0.7908,31.485,1.2528,1.5278,5.854,128.47,5.1648,1.5653,1523,111.57,1.7145,6.5953,1996-10-09
0.7897,31.5,1.2489,1.5283,5.8555,128.58,5.1676,1.5664,1521,111.18,1.7143,6.592,1996-10-10
0.7909,31.545,1.2541,1.5306,5.8634,128.74,5.1805,1.5757,1523,111.57,1.7151,6.6055,1996-10-11
0.7918,31.51,1.2527,1.5293,5.8569,128.6,5.177,1.5809,1521,111.67,1.7132,6.5857,1996-10-14
0.7901,31.728,1.2684,1.5403,5.8993,129.42,5.206,1.5879,1529.5,112.26,1.728,6.6257,1996-10-15
0.7918,31.7,1.2678,1.5394,5.8976,129.51,5.2055,1.5834,1538.5,112.28,1.7275,6.6382,1996-10-16
0.7938,31.805,1.2687,1.5431,5.9103,129.99,5.2135,1.5869,1539.5,112.23,1.7308,6.6526,1996-10-17
0.7952,31.755,1.2692,1.5419,5.8993,129.67,5.207,1.5903,1533.5,112.48,1.7292,6.6497,1996-10-18
0.7968,31.615,1.2628,1.5351,5.8764,129.17,5.187,1.5924,1531.5,112.73,1.7217,6.6168,1996-10-21
0.7948,31.604,1.2545,1.526,5.8468,128.18,5.1589,1.5995,1525.5,112.36,1.7117,6.5704,1996-10-22
0.794,31.355,1.2547,1.5227,5.8314,128.27,5.144,1.5968,1529.5,112.93,1.7068,6.5824,1996-10-23
0.7922,31.265,1.2553,1.5173,5.8212,127.8,5.127,1.5946,1524,112.86,1.7018,6.567,1996-10-24
0.7912,31.325,1.2597,1.5213,5.8369,128.12,5.138,1.6008,1521,113.36,1.7059,6.5904,1996-10-25
0.7923,31.285,1.2613,1.5193,5.8295,127.96,5.1325,1.613,1521,114.28,1.7035,6.5837,1996-10-28
0.7913,31.115,1.256,1.5103,5.7989,127.13,5.1125,1.6106,1519,114.26,1.6916,6.5482,1996-10-29
0.7919,31.135,1.2542,1.512,5.8091,127.56,5.102,1.6324,1511.5,114.13,1.6951,6.5662,1996-10-30
0.7917,31.325,1.2687,1.5173,5.8105,127.65,5.125,1.6271,1519,114.07,1.6955,6.578,1996-10-31
0.7885,31.195,1.2667,1.5122,5.8089,127.24,5.1133,1.637,1518,113.35,1.6942,6.5533,1996-11-01
0.7883,31.135,1.2672,1.5116,5.8091,127.34,5.1125,1.6442,1514,113.82,1.6939,6.6014,1996-11-04
0.7868,31.315,1.2786,1.5195,5.8387,127.95,5.136,1.6467,1522,114.26,1.7033,6.6205,1996-11-05
0.7914,30.995,1.275,1.5175,5.8005,126.85,5.096,1.6418,1508,113.88,1.6935,6.6045,1996-11-06
0.7847,31.165,1.2745,1.513,5.8165,127.32,5.1115,1.6487,1519.5,112.13,1.6951,6.6194,1996-11-07
0.7873,31.005,1.2645,1.502,5.7778,126.64,5.088,1.6492,1514,111.76,1.6859,6.5832,1996-11-08
0.7878,30.77,1.2545,1.4937,5.7405,125.87,5.051,1.6509,1504,111.07,1.6745,6.5736,1996-11-11
0.788,31.045,1.2682,1.5076,5.7972,126.85,5.0925,1.6465,1516,111.51,1.6901,6.649,1996-11-12
0.7887,31.025,1.2717,1.5078,5.7865,127.01,5.0955,1.6605,1515,111.83,1.6903,6.6525,1996-11-13
0.7909,31.105,1.2763,1.5095,5.7942,127.07,5.101,1.6646,1519,111.6,1.6916,6.6335,1996-11-14
0.7903,31.095,1.2788,1.5093,5.7968,127.02,5.1,1.6637,1518,111.1,1.6928,6.6318,1996-11-15
0.7932,30.94,1.2645,1.5057,5.7345,125.55,5.075,1.6709,1512,111.45,1.6755,6.5625,1996-11-18
0.7947,31.03,1.2714,1.5058,5.7818,125.75,5.0888,1.6759,1496,111.64,1.6795,6.6338,1996-11-19
0.8026,30.835,1.2661,1.4962,5.7441,126.02,5.064,1.6806,1492,111.5,1.6773,6.5535,1996-11-20
0.8115,30.865,1.2666,1.498,5.7557,125.95,5.0852,1.6882,1494,111.24,1.6798,6.6174,1996-11-21
0.8144,31.065,1.271,1.5071,5.7882,126.77,5.1129,1.6793,1505,111.5,1.6906,6.6275,1996-11-22
0.8092,31.4,1.2886,1.523,5.8454,127.35,5.1574,1.6715,1513,112.57,1.7005,6.6632,1996-11-25
0.8112,31.425,1.289,1.5229,5.8525,128.42,5.172,1.6726,1515,112.44,1.7105,6.6669,1996-11-26
0.8108,31.455,1.291,1.5274,5.8611,128.54,5.169,1.6786,1513,113.2,1.7125,6.6726,1996-11-27
0.8108,31.575,1.2954,1.5325,5.8812,129.03,5.2,1.6805,1513.5,113.68,1.7197,6.7056,1996-11-28
0.8161,31.715,1.305,1.5395,5.8981,128.92,5.2287,1.682,1517.5,113.85,1.7278,6.7253,1996-11-29
0.8162,32.045,1.3211,1.5554,5.9496,130.82,5.271,1.6816,1526.5,114.57,1.7442,6.7965,1996-12-02
0.8047,32.085,1.3198,1.5565,5.9555,131.06,5.2545,1.6444,1533,113.35,1.7462,6.7782,1996-12-03
0.7998,32.165,1.3224,1.5605,5.9689,131.18,5.271,1.6447,1534.5,113.01,1.7501,6.7987,1996-12-04
0.7982,31.945,1.3126,1.5504,5.9317,130.38,5.2345,1.6349,1530.5,112.24,1.7383,6.7912,1996-12-05
0.7973,31.875,1.3168,1.5475,5.9175,130.22,5.2215,1.6468,1526,112.97,1.7347,6.8144,1996-12-06
0.8027,32.125,1.3282,1.5575,5.9574,130.95,5.262,1.6474,1532,113.47,1.7457,6.8567,1996-12-09
0.802,32.005,1.3267,1.5505,5.9445,130.63,5.252,1.6537,1532,113.33,1.7414,6.825,1996-12-10
0.7914,31.705,1.3092,1.5373,5.89,129.45,5.197,1.6536,1522,112.78,1.7253,6.782,1996-12-11
0.7925,31.775,1.3105,1.5404,5.899,129.72,5.2095,1.6565,1524.5,113.15,1.729,6.8014,1996-12-12
0.7917,32.035,1.3248,1.5573,5.9551,130.86,5.2435,1.6557,1530.5,113.9,1.7438,6.8448,1996-12-13
0.7918,31.855,1.3191,1.5454,5.906,129.95,5.2176,1.6678,1523.5,113.82,1.7327,6.8054,1996-12-16
0.7962,31.935,1.3254,1.5496,5.9298,130.67,5.2305,1.6716,1529,113.85,1.7393,6.8358,1996-12-17
0.7909,31.975,1.3285,1.5512,5.9423,130.63,5.2445,1.6746,1529,113.58,1.7408,6.8463,1996-12-18
0.7944,32.105,1.3384,1.559,5.9578,131.21,5.262,1.6656,1532.5,114.1,1.7489,6.8573,1996-12-19
0.7955,31.975,1.334,1.5517,5.9375,130.72,5.2375,1.6725,1527,114.3,1.7416,6.8157,1996-12-20
0.7988,32.015,1.3365,1.5534,5.9455,130.85,5.2471,1.6769,1526,114.08,1.7443,6.8402,1996-12-23
0.7962,32.045,1.3449,1.5544,5.9496,131.04,5.248,1.6737,1529.49,114.5,1.7454,6.8526,1996-12-24
0.7943,32.095,1.3461,1.5576,5.9563,131.04,5.254,1.6745,1528.09,114.68,1.7478,6.8666,1996-12-25
0.7955,32.015,1.3435,1.5535,5.9359,130.92,5.2437,1.675,1525.5,114.85,1.7417,6.8638,1996-12-26
0.7951,32.025,1.3475,1.5533,5.947,131.08,5.2435,1.692,1530,115.3,1.7449,6.8518,1996-12-27
0.7961,32.035,1.3484,1.5552,5.9478,130.91,5.2415,1.691,1527.5,116.21,1.7448,6.8706,1996-12-30
0.7941,31.725,1.3415,1.5415,5.8905,129.8,5.19,1.714,1518,115.7,1.7283,6.8122,1996-12-31
0.7946,31.7,1.3412,1.5411,5.892,129.7,5.187,1.7115,1512.88,115.89,1.7272,6.8074,1997-01-01
0.791,31.795,1.3484,1.5447,5.8997,129.9,5.2017,1.6939,1515.5,115.68,1.7306,6.8751,1997-01-02
0.7904,32.265,1.3595,1.5674,5.986,131.89,5.2915,1.6873,1540,116.43,1.7591,6.962,1997-01-03
0.7894,32.225,1.353,1.5635,5.974,131.48,5.284,1.6963,1539,115.74,1.7545,6.9466,1997-01-06
0.7903,32.225,1.3541,1.5647,5.964,131.48,5.2835,1.6946,1537,115.24,1.7552,6.9745,1997-01-07
0.78,32.455,1.3655,1.5754,6.0012,132.38,5.324,1.688,1543,115.85,1.7674,6.9817,1997-01-08
0.7808,32.505,1.3693,1.5774,6.0026,132.46,5.3195,1.6998,1539,116.36,1.7681,6.9297,1997-01-09
0.7822,32.685,1.3757,1.5856,6.0404,132.6,5.3507,1.68,1542,116.15,1.78,6.9256,1997-01-10
0.7778,32.745,1.3765,1.5886,6.049,132.72,5.3605,1.6751,1545,116.47,1.7824,6.9478,1997-01-13
0.7802,32.865,1.3744,1.5943,6.0746,133.15,5.3823,1.6704,1552.5,117.18,1.7906,6.9693,1997-01-14
0.7751,32.705,1.3699,1.5874,6.0399,132.29,5.3545,1.6834,1545.5,116.72,1.7813,6.9391,1997-01-15
0.7799,32.885,1.3766,1.5948,6.0777,133.1,5.3805,1.6795,1550,116.57,1.7919,6.9714,1997-01-16
0.7808,33.335,1.3995,1.6176,6.159,134.73,5.453,1.6674,1568,117.39,1.8162,7.0493,1997-01-17
0.7768,33.515,1.4165,1.6263,6.195,135.52,5.4843,1.6664,1575,117.96,1.8264,7.0957,1997-01-20
0.7777,33.595,1.4196,1.6294,6.2145,136.24,5.496,1.6644,1582,117.99,1.8309,7.113,1997-01-21
0.7756,33.835,1.4295,1.6402,6.2586,137.6,5.5375,1.637,1599,118.92,1.8429,7.1604,1997-01-22
0.7722,33.625,1.4125,1.6298,6.229,137.34,5.5022,1.6321,1592.5,119.13,1.8294,7.2161,1997-01-23
0.7727,33.595,1.405,1.6288,6.2218,137.38,5.4875,1.6287,1591.5,118.9,1.8299,7.2134,1997-01-24
0.7724,33.915,1.4298,1.647,6.2782,138.48,5.5525,1.623,1601.5,119.57,1.8493,7.285,1997-01-27
0.7694,33.945,1.4265,1.6463,6.2683,138.54,5.5515,1.6175,1616.5,121.03,1.8486,7.2764,1997-01-28
0.7703,33.905,1.4266,1.6436,6.2734,139.05,5.545,1.6175,1614,122.07,1.8443,7.2859,1997-01-29
0.7653,33.765,1.4239,1.6365,6.2403,138.28,5.5235,1.614,1606.5,121.85,1.8361,7.2373,1997-01-30
0.7623,33.805,1.4225,1.6375,6.2515,138.63,5.5315,1.6023,1608.5,121.3,1.8386,7.2522,1997-01-31
0.7655,33.795,1.4183,1.6391,6.2529,139.33,5.5415,1.6201,1620,121.7,1.84,7.271,1997-02-03
0.7638,33.985,1.429,1.6477,6.288,139.39,5.565,1.6206,1621,122.47,1.8506,7.3428,1997-02-04
0.7638,33.925,1.4241,1.6449,6.2754,139.28,5.555,1.6445,1620,123.54,1.8469,7.3763,1997-02-05
0.7645,34.115,1.4269,1.6526,6.3018,139.83,5.5815,1.636,1623.5,123.89,1.857,7.4014,1997-02-06
0.7613,34.245,1.4285,1.6625,6.3404,140.25,5.601,1.628,1627,123.2,1.8648,7.3795,1997-02-07
0.7574,34.175,1.4269,1.6576,6.317,140.37,5.5963,1.6408,1629,122.85,1.8609,7.3588,1997-02-10
0.7581,34.615,1.4376,1.6795,6.394,141.71,5.6615,1.6366,1644,123.46,1.8841,7.4248,1997-02-11
0.7607,34.845,1.4549,1.6888,6.4276,142.74,5.6863,1.6318,1655,124.29,1.8944,7.428,1997-02-12
0.7657,34.725,1.4546,1.6845,6.4155,142.38,5.694,1.6228,1658,124.24,1.89,7.3918,1997-02-13
0.7652,34.83,1.4665,1.6881,6.4362,142.86,5.6993,1.6231,1662,124.28,1.8933,7.3776,1997-02-14
0.7659,35.085,1.4844,1.7032,6.4966,144.11,5.7359,1.6151,1683,124.54,1.9119,7.4201,1997-02-17
0.7645,34.775,1.4712,1.6867,6.4351,142.89,5.701,1.6075,1683,124.04,1.8928,7.428,1997-02-18
0.7679,35.045,1.4868,1.6988,6.4825,143.98,5.7317,1.617,1691,124.54,1.9066,7.4852,1997-02-19
0.7734,34.745,1.4744,1.6837,6.425,142.59,5.7008,1.6135,1661,122.51,1.8895,7.4063,1997-02-20
0.7776,34.865,1.4718,1.689,6.447,142.65,5.702,1.6187,1672,122.96,1.8966,7.4202,1997-02-21
